text	sentiment_score
Actually, you know, right she feeling yeah, I totally disagree that but Carol my Midfield 3K Mac. Yeah, Jack Price the Sherlock and what he's calling Sherlock and Moriarty not Moriarty the one day and he said oh what? This place is filled up there and it's it's Dave Edwards. Yeah. Oh you got a daybed was it he played the Whole Decade and no because you don't play Mazzy. I don't want to know because the front three of sacko car. Hasta Cavalier. Oh, no, it's like well, no because it's from this decade who's your Striker with a fluid where all is the changes? I just went for pay Steven Fletcher not like that. No, I didn't like Fletcher. Oh my God, and there was a video.	1.0
Rocky since bully I'm since when I dropped the ball on that since Andy Gray, it's got a lot of episode and yes at the time the best rock we've had since puller.	1.0
That's what I think that's fair of society, but he backed his bed and Fletcher never expects to win the crowd. He did. Yeah. Well really never played in the front just so we can't compare Fletcher technically was superb. I remember we signed Frank nubile awfully begin early shout for you have called and he used to always argue with someone with Frank.	1.0
Clatter what was it called?	1.0
But move on I can't remember but he's a funnier Keek Keek. Ya Sheikh. He was on that a lot him and another place. I print on banter on Baby Davis could be and steam. Anyway move out of the way when I come from Gone lap and go we've gotten Carly came up.	1.0
Hey Full House. Yep, left back Barry Douglas. Yeah. So Center afsar Jody Craddock and Richard Stearman Jody Credit Company.	1.0
Is there an echo in this room? Yeah.	1.0
Go to a decade. It's just can't say right back. I've gone with Ronald Zuber.	1.0
Well, I can shout right she'll be okay.	1.0
Cheers my left wing on it going with this decade. So I do Marlo. I've seen people put him in there were steam rubbish.	0.0
He's crazy, but they do not know you don't know how we played left wing of gone Jarvis.	0.0
Yeah in the middle o is apply everything could probably still do a job for us now with Has Kevin McDonald for your class? He watched her brilliant. You think Kevin MacDonald could play in this County? Yeah, you do a job for us.	1.0
